time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-05T09:51:59.340Z,43.613,-127.4817,10,4.3,mb,,183,2.416,1.26,us,us2000ag0i,2017-12-07T20:00:13.040Z,"255km WNW of Bandon, Oregon",earthquake,7,2,0.059,81,reviewed,us,us
2017-09-03T08:02:02.480Z,43.4203,-126.6055,10,4.1,mb,,192,1.75,1.31,us,us2000aexj,2017-12-07T20:00:06.040Z,"181km WNW of Bandon, Oregon",earthquake,7.4,2,0.127,17,reviewed,us,us
2017-08-27T22:32:35.230Z,43.7866,-127.97,10,4.7,mb,,96,2.805,0.56,us,us2000acc0,2017-11-28T18:33:50.040Z,"297km WNW of Bandon, Oregon",earthquake,8.1,1.9,0.039,206,reviewed,us,us
2017-08-16T21:09:33.390Z,41.4952,-126.9321,10,3.9,mb,,264,2.144,0.55,us,us2000a8x2,2017-11-14T01:42:11.040Z,"228km WSW of Brookings, Oregon",earthquake,6.7,2,0.21,6,reviewed,us,us
2017-08-14T20:14:22.400Z,41.9578333,-126.0903333,4.69,2.99,md,24,274,1.411,0.32,nc,nc72868525,2017-08-24T03:36:03.203Z,"146km WSW of Gold Beach, Oregon",earthquake,5.2,11.49,0.067,14,reviewed,nc,nc
2017-08-10T18:59:35.870Z,41.9157,-125.6716,10,4.8,mww,,173,1.116,1.23,us,us2000a712,2017-10-25T00:38:07.040Z,"115km W of Brookings, Oregon",earthquake,5.4,1.9,0.069,20,reviewed,us,us
2017-07-29T17:08:26.240Z,41.0753333,-125.3303333,24.34,4.58,mw,48,242,0.9164,0.2,nc,nc72852946,2017-10-14T00:19:45.040Z,"102km WNW of Eureka, California",earthquake,1.08,10.58,,6,reviewed,nc,nc
2017-07-29T00:02:40.910Z,40.7821667,-125.1806667,26.54,5.08,mw,101,230,0.7111,0.18,nc,nc72852151,2017-10-14T00:19:45.040Z,"80km WNW of Ferndale, California",earthquake,0.95,9.97,,5,reviewed,nc,nc
2017-07-14T13:46:26.030Z,43.7892,-128.0449,10,3,ml,,234,2.894,1.07,us,us20009wbb,2017-10-06T23:56:18.040Z,"Off the coast of Oregon",earthquake,12,2,0.062,34,reviewed,us,us
2017-06-17T16:20:24.370Z,41.8801,-126.7989,10.64,2.7,ml,,266,2.077,0.91,us,us20009na6,2017-08-18T23:13:32.040Z,"205km WSW of Gold Beach, Oregon",earthquake,8.2,10.1,0.057,40,reviewed,us,us
2017-06-04T16:21:06.980Z,43.384,-127.1077,10,3.1,ml,,247,2.093,0.6,us,us20009kml,2017-08-16T02:42:16.040Z,"221km W of Bandon, Oregon",earthquake,4.3,2,0.046,62,reviewed,us,us
2017-05-24T16:39:29.610Z,40.4116667,-125.262,24.14,2.8,md,25,268,0.7085,0.27,nc,nc72806046,2017-05-25T02:25:01.658Z,"86km WSW of Ferndale, California",earthquake,1.89,31.61,0.13,24,reviewed,nc,nc
2017-05-21T01:36:01.480Z,40.3541667,-126.8535,20.62,2.88,ml,17,318,1.925,0.24,nc,nc72803901,2017-05-25T02:10:03.631Z,"220km W of Ferndale, California",earthquake,5.12,31.61,0.149,6,reviewed,nc,nc
2017-05-18T03:20:37.830Z,40.4028333,-125.4736667,18.4,3.96,mw,28,292,0.8702,0.25,nc,nc72802856,2017-08-05T03:32:10.040Z,"104km W of Ferndale, California",earthquake,8.55,12.86,,4,reviewed,nc,nc
2017-05-04T14:27:34.590Z,43.4219,-127.0213,10,4.2,mb,,94,2.041,1.24,us,us10008paf,2017-07-29T03:16:20.040Z,"214km W of Bandon, Oregon",earthquake,5.9,1.8,0.102,27,reviewed,us,us
2017-04-16T14:25:07.930Z,40.2855,-127.2421667,4.62,3.33,ml,40,320,2.227,0.41,nc,nc72789561,2017-04-21T10:34:02.368Z,"254km W of Ferndale, California",earthquake,22.13,31.61,0.163,7,reviewed,nc,nc
2017-04-12T01:45:05.820Z,43.4224,-126.8669,10,4.2,mb,,181,2.073,0.9,us,us10008guf,2017-07-05T18:09:57.040Z,"202km W of Bandon, Oregon",earthquake,8,1.9,0.066,63,reviewed,us,us
2017-03-27T09:19:56.100Z,41.8291,-126.8392,10,4.2,mwr,,177,2.219,1.31,us,us20008uz8,2017-06-16T23:07:58.040Z,"209km WSW of Gold Beach, Oregon",earthquake,6.7,1.9,0.049,40,reviewed,us,us
2017-03-23T20:37:57.680Z,40.4228333,-125.2468333,8.96,3.21,ml,30,285,0.6959,0.26,nc,nc72779821,2017-06-12T19:46:55.040Z,"85km WSW of Ferndale, California",earthquake,6.64,6.82,0.155,14,reviewed,nc,nc
2017-03-12T22:31:59.450Z,40.6425,-127.2122,12.61,3.3,ml,,262,2.196,0.89,us,us100088ke,2017-06-07T00:33:37.040Z,"249km W of Ferndale, California",earthquake,10.5,9.8,0.06,36,reviewed,us,us
2017-03-07T08:48:09.330Z,40.8386667,-126.9733333,4.48,2.94,md,13,341,2.038,0.2,nc,nc72771311,2017-03-08T02:28:02.477Z,"230km W of Ferndale, California",earthquake,13.59,10.97,0.061,7,reviewed,nc,nc
2017-02-24T06:35:56.040Z,43.4574,-127.1669,10,3.3,ml,,239,2.283,0.81,us,us20008lyk,2017-05-17T01:19:38.040Z,"226km W of Bandon, Oregon",earthquake,7.7,2,0.048,56,reviewed,us,us
2017-02-21T11:22:30.120Z,40.7985,-126.9908,10,4,mb,,209,2.044,0.83,us,us20008lnj,2017-05-17T01:19:34.040Z,"231km W of Ferndale, California",earthquake,7.8,2,0.108,23,reviewed,us,us
2017-02-19T05:54:18.810Z,40.3803,-126.2837,10,3.3,ml,,255,1.488,0.72,us,us20008kr2,2017-05-17T01:19:31.040Z,"172km W of Ferndale, California",earthquake,7.9,2,0.055,44,reviewed,us,us
2017-01-27T05:36:19.400Z,40.3326667,-125.6025,23.83,2.99,md,22,319,0.9757,0.26,nc,nc72756555,2017-04-19T18:31:01.040Z,"116km WSW of Ferndale, California",earthquake,3.9,21.78,0.122,31,reviewed,nc,nc
2017-01-25T20:39:34.920Z,40.4416667,-125.4225,23.72,2.88,md,37,288,0.8286,0.2,nc,nc72756095,2017-01-26T03:10:03.939Z,"99km W of Ferndale, California",earthquake,1.8,13,0.123,34,reviewed,nc,nc
2017-01-13T00:27:00.940Z,43.3766,-127.3478,10,3,ml,,268,2.426,0.64,us,us10007t5f,2017-04-01T00:26:11.040Z,"240km W of Bandon, Oregon",earthquake,11.9,2,0.062,34,reviewed,us,us
2017-01-10T15:43:57.290Z,42.3306,-126.7644,10,4.3,mb,,239,1.887,1.09,us,us10007vkw,2017-04-01T00:26:07.040Z,"191km WSW of Port Orford, Oregon",earthquake,11.4,2,0.376,2,reviewed,us,us
2017-01-06T17:27:10.410Z,40.489,-126.2479,9.02,2.7,ml,,255,1.457,1,us,us10007t0k,2017-03-27T23:53:25.040Z,"168km W of Ferndale, California",earthquake,8.6,13.8,0.057,40,reviewed,us,us
2017-01-06T08:48:34.730Z,42.4439,-126.7382,10,3.2,ml,,235,1.824,1.24,us,us10007rky,2017-03-27T23:53:24.040Z,"186km W of Port Orford, Oregon",earthquake,9.2,2,0.048,58,reviewed,us,us
2017-01-03T02:18:59.980Z,41.7504,-126.4755,10,3.2,ml,,247,1.739,0.71,us,us10007pdm,2017-03-27T23:53:19.040Z,"184km W of Brookings, Oregon",earthquake,8.2,2,0.05,52,reviewed,us,us
2016-12-27T07:12:26.370Z,40.248,-126.4618333,4.64,2.85,md,12,329,1.638,0.24,nc,nc72744035,2017-02-11T12:13:16.728Z,"190km W of Ferndale, California",earthquake,16.41,13.96,0.117,16,reviewed,nc,nc
2016-12-23T11:14:21.480Z,43.5602,-127.22,10,4.3,mb,,189,2.218,1.47,us,us10007m7m,2017-03-23T22:51:59.040Z,"233km WNW of Bandon, Oregon",earthquake,8,2,0.061,77,reviewed,us,us
2016-12-22T03:42:49.840Z,41.0506,-127.1677,9.18,3.1,ml,,232,2.31,0.55,us,us10007nuh,2017-03-16T02:31:33.040Z,"250km WNW of Ferndale, California",earthquake,4.5,8.9,0.062,34,reviewed,us,us
2016-12-21T17:53:52.580Z,40.3853333,-126.3165,3.62,2.86,md,15,328,1.512,0.33,nc,nc72742270,2017-02-11T11:47:59.476Z,"175km W of Ferndale, California",earthquake,20.9,16.91,0.147,16,reviewed,nc,nc
2016-12-21T12:05:35.950Z,40.4087,-126.3832,10,3.2,ml,,250,1.562,1.05,us,us10007nua,2017-03-16T02:31:32.040Z,"180km W of Ferndale, California",earthquake,7.9,2,0.278,8,reviewed,us,nc
2016-12-17T07:42:10.350Z,40.5133333,-126.8983333,9.62,2.94,ml,12,329,1.951,0.09,nc,nc72739955,2017-02-11T11:09:51.881Z,"223km W of Ferndale, California",earthquake,1.42,31.61,0.187,4,reviewed,nc,nc
2016-12-15T03:48:10.460Z,40.5121,-126.9514,11.97,4.3,mb,,202,1.993,0.97,us,us200080xc,2017-03-09T02:14:31.040Z,"227km W of Ferndale, California",earthquake,9,7.6,0.101,28,reviewed,us,us
2016-12-09T12:14:05.000Z,40.4853333,-126.3118333,9.62,2.91,ml,17,322,1.505,0.19,nc,nc72734975,2017-02-11T09:45:32.574Z,"173km W of Ferndale, California",earthquake,2.62,31.61,0.222,6,reviewed,nc,nc
2016-12-08T20:57:09.320Z,40.4449,-126.3024,9.78,3.3,ml,,258,1.499,0.9,us,us20007zpi,2017-03-03T07:06:09.040Z,"173km W of Ferndale, California",earthquake,6.1,11.7,0.137,5,reviewed,us,nc
2016-12-08T18:18:01.800Z,40.3998,-126.425,10,3.3,ml,,263,1.595,0.87,us,us20007zpp,2017-03-03T07:06:09.040Z,"184km W of Ferndale, California",earthquake,8.1,2,0.262,6,reviewed,us,nc
2016-12-08T18:08:02.350Z,40.4177,-126.3537,10.48,3.4,ml,,255,1.53,0.96,us,us20007z8p,2017-03-03T07:06:09.040Z,"178km W of Ferndale, California",earthquake,7.5,13.1,0.057,41,reviewed,us,us
2016-12-08T16:32:46.520Z,40.4292,-126.3674,3.33,4.7,mwr,,191,1.549,0.99,us,us20007z7b,2017-03-18T00:08:22.218Z,"179km W of Ferndale, California",earthquake,6.3,5,0.053,34,reviewed,us,us
2016-12-08T16:23:44.640Z,40.4184,-126.5432,17.94,3.3,ml,,257,1.684,1.25,us,us20007z79,2017-03-03T07:06:08.040Z,"194km W of Ferndale, California",earthquake,9.1,13.3,0.049,54,reviewed,us,us
2016-12-08T15:53:09.830Z,40.3795,-126.4025,4.34,2.91,md,19,322,1.577,0.29,nc,nc72734660,2017-02-11T09:39:29.541Z,"182km W of Ferndale, California",earthquake,14.19,11.46,0.167,14,reviewed,nc,nc
2016-12-08T14:49:45.910Z,40.4535,-126.1936,8.45,6.6,mww,,55,1.405,1.11,us,us20007z6r,2019-06-23T05:05:55.304Z,"164km W of Ferndale, California",earthquake,6.1,2.4,,,reviewed,us,us
2016-12-06T17:07:28.320Z,41.4364,-126.3567,10,4.3,mwr,,162,1.758,1.21,us,us10007f7c,2017-03-03T07:06:05.040Z,"183km W of Crescent City, California",earthquake,6,1.9,0.052,35,reviewed,us,us
2016-12-05T21:29:55.890Z,41.0643333,-125.2865,22.44,2.78,md,35,259,0.9306,0.19,nc,nc72733460,2017-04-28T05:55:12.291Z,"98km WNW of Eureka, California",earthquake,2.52,6.83,0.22,28,reviewed,nc,nc
2016-11-28T11:07:51.060Z,43.2208,-126.6675,24.41,4.2,mwr,,177,1.745,1.12,us,us10007cww,2017-02-23T00:11:51.040Z,"184km W of Bandon, Oregon",earthquake,6,5.5,0.04,60,reviewed,us,us
2016-11-28T04:34:44.900Z,43.3669,-127.0223,29.85,5.5,mww,,179,2.029,0.89,us,us10007cvf,2017-02-23T00:11:51.040Z,"214km W of Bandon, Oregon",earthquake,6.9,4.3,,,reviewed,us,us
2016-11-26T04:12:47.860Z,41.8441,-125.8857,9.44,3,ml,,261,1.29,0.59,us,us10007d0y,2017-02-23T00:11:48.040Z,"134km W of Brookings, Oregon",earthquake,6.7,9.7,0.066,30,reviewed,us,us
2016-11-24T18:52:45.590Z,40.455,-125.9476667,10.35,3.84,ml,35,275,1.217,0.2,nc,nc72729085,2017-02-15T23:21:39.040Z,"143km W of Ferndale, California",earthquake,5.51,5.62,0.112,5,reviewed,nc,nc
2016-11-16T07:21:05.740Z,40.6401,-127.1228,9.54,3.2,md,,263,2.128,0.97,us,us100079t0,2017-02-11T07:23:47.020Z,"242km W of Ferndale, California",earthquake,10.7,8.3,0.19,27,reviewed,us,nc
2016-11-16T05:06:53.610Z,40.7005,-127.1354,12.59,3.2,ml,,266,2.142,0.66,us,us100078nr,2017-02-11T07:23:36.455Z,"243km W of Ferndale, California",earthquake,11.2,10.1,0.066,30,reviewed,us,us
2016-11-15T12:15:33.840Z,40.5088333,-125.162,3.5,2.6,md,17,321,0.6288,0.27,nc,nc72725650,2017-02-11T07:18:27.964Z,"76km W of Ferndale, California",earthquake,3.85,2.93,0.166,17,reviewed,nc,nc
2016-11-11T19:11:37.500Z,40.2805,-126.1148333,9.62,2.85,md,9,345,1.37,0.06,nc,nc72723735,2017-02-11T06:51:55.505Z,"160km WSW of Ferndale, California",earthquake,3,31.61,0.171,13,reviewed,nc,nc
2016-09-27T10:25:45.230Z,41.8124,-126.9099,10,2.8,ml,,272,2.039,1.16,us,us10006t4b,2016-12-14T03:17:53.040Z,"216km WSW of Gold Beach, Oregon",earthquake,6.5,2,0.052,48,reviewed,us,us
2016-09-25T09:50:51.190Z,41.8519,-126.0759,15.77,4.6,mb,,191,1.424,1.34,us,us10006sj1,2017-02-11T01:35:43.850Z,"150km W of Brookings, Oregon",earthquake,6.7,6.5,0.097,32,reviewed,us,us
2016-09-25T07:42:07.130Z,41.8298333,-126.4246667,22.99,2.93,ml,22,282,1.68,0.14,nc,nc72702236,2017-02-11T01:34:42.849Z,"177km WSW of Gold Beach, Oregon",earthquake,3.77,31.61,0.159,11,reviewed,nc,nc
2016-09-25T05:01:50.050Z,41.8428,-126.1354,10,4.9,mww,,163,1.465,0.82,us,us10006shx,2017-02-11T01:33:14.310Z,"154km WSW of Gold Beach, Oregon",earthquake,5.7,1.9,,,reviewed,us,us
2016-09-25T00:10:00.730Z,40.403,-125.9491667,25.04,2.91,ml,21,285,1.273,0.25,nc,nc72702061,2017-02-11T01:31:59.579Z,"144km W of Ferndale, California",earthquake,1.88,20.35,0.122,7,reviewed,nc,nc
2016-09-21T05:02:47.810Z,40.6573333,-125.2926667,26.29,2.59,ml,37,262,0.7495,0.19,nc,nc72699991,2017-02-11T01:10:09.159Z,"87km W of Ferndale, California",earthquake,1.17,14.67,0.124,10,reviewed,nc,nc
2016-09-11T19:10:19.360Z,43.0574,-126.2416,10,3.4,ml,,204,1.412,1.05,us,us10006nvk,2016-12-07T02:56:11.040Z,"146km WNW of Port Orford, Oregon",earthquake,5.1,2,0.042,73,reviewed,us,us
2016-09-08T15:00:47.860Z,43.0202,-126.3867,10,2.9,ml,,219,1.514,0.95,us,us10006n12,2016-12-03T02:54:49.040Z,"157km WNW of Port Orford, Oregon",earthquake,7.2,2,0.045,66,reviewed,us,us
2016-09-06T09:39:03.390Z,43.0277,-126.5652,10,3,ml,,248,1.645,0.72,us,us10006mcz,2016-12-03T02:54:45.040Z,"171km W of Port Orford, Oregon",earthquake,9.8,2,0.048,56,reviewed,us,us
2016-09-03T03:27:57.250Z,40.3208333,-125.6876667,28.57,5.64,mw,21,313,1.041,0.28,nc,nc72689331,2017-03-18T00:02:38.459Z,"100km W of Ferndale, California",earthquake,3.32,31.61,,6,reviewed,nc,nc
2016-09-02T21:25:22.370Z,41.4923,-126.1941,11.12,3,ml,,243,1.636,1.07,us,us10006jsb,2017-02-10T23:02:13.707Z,"168km W of Crescent City, California",earthquake,8.2,9.4,0.129,12,reviewed,us,nc
2016-08-28T22:02:10.900Z,40.3483333,-125.2901667,22.95,2.7,md,19,284,0.7378,0.23,nc,nc72686721,2017-02-10T22:39:12.838Z,"90km WSW of Ferndale, California",earthquake,4.88,16.13,0.203,21,reviewed,nc,nc
2016-08-20T02:47:09.190Z,43.8136,-127.5987,10,3.2,ml,,250,2.56,1.36,us,us10006fc9,2016-11-19T04:58:32.040Z,"269km WNW of Bandon, Oregon",earthquake,11.5,2,0.051,50,reviewed,us,us
2016-08-11T23:28:52.120Z,41.6399,-127.0412,9.48,3,ml,,245,2.177,0.76,us,us10006d4x,2016-10-26T03:10:26.040Z,"233km W of Brookings, Oregon",earthquake,10.4,9.1,0.049,54,reviewed,us,us
2016-08-08T09:35:01.130Z,43.0534,-126.5235,10,2.9,ml,,232,1.617,0.76,us,us10006c10,2016-10-26T03:10:22.040Z,"168km WNW of Port Orford, Oregon",earthquake,8.8,2,0.045,66,reviewed,us,us
2016-08-06T05:13:14.910Z,40.6655,-125.3436667,18.48,3.17,ml,61,250,0.7622,0.19,nc,nc72671150,2017-02-10T19:55:36.489Z,"91km W of Ferndale, California",earthquake,1.59,3.16,0.19,22,reviewed,nc,nc
2016-07-20T03:04:59.580Z,40.4245,-125.9265,23.03,2.74,md,22,284,1.213,0.28,nc,nc72663661,2017-02-10T17:12:01.351Z,"141km W of Ferndale, California",earthquake,2.39,31.61,0.129,16,reviewed,nc,nc
2016-07-16T01:58:23.480Z,43.4517,-126.7387,10,4,mb,,195,1.852,0.91,us,us20006f4q,2016-09-17T01:27:46.040Z,"192km WNW of Bandon, Oregon",earthquake,8.7,2,0.102,26,reviewed,us,us
2016-07-10T01:51:48.760Z,40.8068333,-126.97,4.57,2.81,md,11,341,2.028,0.12,nc,nc72659916,2017-02-10T16:07:28.774Z,"230km W of Ferndale, California",earthquake,9.71,8.01,0.055,7,reviewed,nc,nc
2016-07-05T14:23:56.380Z,43.3339,-126.6451,10,3.1,ml,,255,1.754,1.06,us,us1000603j,2016-09-02T21:36:38.040Z,"183km W of Bandon, Oregon",earthquake,5.6,2,0.046,62,reviewed,us,us
2016-06-30T14:25:12.920Z,40.4501667,-125.8178333,9.03,2.82,md,22,308,1.129,0.25,nc,nc72657056,2017-02-10T15:32:44.356Z,"132km W of Ferndale, California",earthquake,2.35,31.61,0.115,14,reviewed,nc,nc
2016-06-24T05:09:49.970Z,42.005,-126.1879,10,3,ml,,241,1.474,1.1,us,us200066eh,2016-08-31T03:08:13.040Z,"152km WSW of Gold Beach, Oregon",earthquake,8.6,2,0.045,66,reviewed,us,us
2016-06-23T07:34:44.890Z,43.5908333,-126.6935,4.15,2.61,md,22,296,2.175,3.16,uw,uw61172491,2016-08-01T17:50:53.330Z,"off the coast of Oregon",earthquake,28.33,31.61,0.031,4,reviewed,uw,uw
2016-06-18T13:26:14.190Z,40.6485,-126.8238333,4.63,2.88,md,17,314,1.9,0.18,nc,nc72652641,2017-02-10T14:33:42.323Z,"216km W of Ferndale, California",earthquake,6.01,31.61,0.115,12,reviewed,nc,nc
2016-06-13T16:36:57.790Z,41.979,-126.0527,10.17,2.8,ml,,233,1.379,0.72,us,us200065iw,2016-08-25T01:22:54.040Z,"142km WSW of Gold Beach, Oregon",earthquake,8.7,8.9,0.045,64,reviewed,us,us
2016-06-13T16:26:48.770Z,41.9949,-125.9695,10,3.2,ml,,249,1.315,0.44,us,us2000643d,2016-08-25T01:22:54.040Z,"135km WSW of Gold Beach, Oregon",earthquake,4.7,2,0.045,64,reviewed,us,us
2016-06-13T14:27:43.960Z,42.0045,-126.528,4.82,2.56,ml,17,311,1.63,0.67,uw,uw61167456,2016-08-01T17:50:17.660Z,"off the coast of Oregon",earthquake,3.57,31.61,0.176,3,reviewed,uw,uw
2016-06-12T18:47:04.130Z,43.5282,-127.3825,10,4.6,mb,,180,2.323,1.06,us,us200063z1,2016-08-25T01:22:53.040Z,"245km WNW of Bandon, Oregon",earthquake,8.4,2,0.078,49,reviewed,us,us
2016-06-12T02:21:50.370Z,40.4481667,-125.9006667,18.62,2.87,md,24,288,1.24,0.24,nc,nc72650196,2017-02-10T14:03:17.254Z,"139km W of Ferndale, California",earthquake,7.1,10.57,0.215,15,reviewed,nc,nc
2016-06-04T16:58:24.880Z,40.5201,-126.8635,8.96,3.1,ml,,261,2.08,0.63,us,us2000622c,2017-02-10T13:18:59.569Z,"220km W of Ferndale, California",earthquake,10.2,14.5,0.06,36,reviewed,us,us
2016-05-27T22:03:08.950Z,40.4256667,-125.196,22.2,3.11,ml,21,259,0.6568,0.18,nc,nc72642541,2017-02-10T12:37:40.495Z,"80km WSW of Ferndale, California",earthquake,3.4,8.21,0.052,3,reviewed,nc,nc
2016-05-27T22:00:28.500Z,40.3955,-125.3781667,18.47,4.5,mw,33,261,0.7973,0.21,nc,nc72642536,2017-03-17T23:52:06.053Z,"96km WSW of Ferndale, California",earthquake,2.92,6.19,,4,reviewed,nc,nc
2016-05-21T08:41:10.320Z,40.3713,-127.5636,10,3.4,ml,,270,2.598,1.26,us,us10005j45,2016-08-03T22:33:40.040Z,"280km W of Ferndale, California",earthquake,11.7,2,0.06,36,reviewed,us,us
2016-05-12T20:30:46.690Z,42.4276,-127.2403,10,2.7,ml,,279,2.189,0.74,us,us10005gwx,2016-07-20T18:10:55.040Z,"227km W of Port Orford, Oregon",earthquake,10.3,2,0.062,34,reviewed,us,us
2016-05-08T08:19:44.290Z,40.3758,-126.1792,23.68,3.2,ml,,,,1.63,us,us10005fu7,2017-02-10T10:37:35.789Z,"163km W of Ferndale, California",earthquake,8.8,9.2,0.248,10,reviewed,nc,nc
2016-05-02T11:34:24.650Z,41.7811,-126.2016,11.28,3,md,,253,1.751,0.61,us,us10005d78,2017-02-10T10:00:34.194Z,"161km W of Brookings, Oregon",earthquake,8.7,9.7,0.118,14,reviewed,us,nc
2016-05-02T07:34:35.930Z,43.5507,-126.7981,10,3.8,mb,,194,2.005,1.29,us,us10005cz7,2016-07-19T20:03:09.040Z,"199km WNW of Bandon, Oregon",earthquake,8.3,2,0.153,11,reviewed,us,us
2016-05-01T11:24:13.750Z,43.7561667,-126.5531667,6.28,3.18,md,21,305,1.118,0.93,uw,uw61148496,2016-07-22T20:06:20.680Z,"off the coast of Oregon",earthquake,5.29,77.83,0.127,3,reviewed,uw,uw
2016-04-29T14:13:16.260Z,43.734,-126.695,5,2.88,ml,17,315,1.21,0.46,uw,uw61147811,2016-07-22T20:06:12.670Z,"off the coast of Oregon",earthquake,3.39,39.34,0.162,15,reviewed,uw,uw
2016-04-21T14:24:00.140Z,43.3428,-126.838,10,4.1,mb,,197,2.068,0.93,us,us20005kh7,2016-06-27T23:02:34.040Z,"198km W of Bandon, Oregon",earthquake,8.8,2,0.109,23,reviewed,us,us
2016-04-19T21:30:35.450Z,40.4284,-126.8158,14.51,2.6,ml,,267,2.057,0.81,us,us20005jy5,2016-06-27T23:02:20.040Z,"216km W of Ferndale, California",earthquake,10.5,15.7,0.06,36,reviewed,us,us
2016-04-17T19:39:38.650Z,41.0123333,-125.2201667,22.95,2.62,md,19,303,0.8595,0.24,nc,nc72623360,2017-02-10T08:31:09.167Z,"91km WNW of Bayview, California",earthquake,5.69,17.59,0.349,21,reviewed,nc,nc
2016-04-15T08:36:50.960Z,40.4725,-126.1268333,9.62,2.7,md,23,309,1.364,0.25,nc,nc72622490,2017-02-10T08:17:28.158Z,"158km W of Ferndale, California",earthquake,2.2,31.61,0.157,19,reviewed,nc,nc
2016-04-11T19:12:41.190Z,43.6516,-127.5786,10,3.7,mb,,197,2.561,1.13,us,us20005h1p,2016-06-21T01:14:08.040Z,"263km WNW of Bandon, Oregon",earthquake,8.1,2,0.178,8,reviewed,us,us
2016-04-10T07:32:32.510Z,43.831,-126.7343333,3.93,2.73,md,18,302,2.178,1.36,uw,uw61140796,2016-07-22T20:05:09.520Z,"off the coast of Oregon",earthquake,61.95,31.61,,1,reviewed,uw,uw
2016-04-09T05:48:50.920Z,40.1553333,-125.7351667,4.75,2.55,md,16,318,1.114,0.14,nc,nc72619965,2017-02-10T07:36:19.061Z,"133km WSW of Ferndale, California",earthquake,10.35,8.98,0.219,16,reviewed,nc,nc
2016-03-31T13:29:05.080Z,40.8396,-126.7769,11.5,3.1,ml,,281,2.065,0.72,us,us20005dnh,2017-02-10T06:34:28.741Z,"214km W of Ferndale, California",earthquake,14,16.7,0.095,4,reviewed,us,nc
2016-03-31T04:52:48.560Z,41.1825,-127.2883,9.01,2.8,ml,,251,2.464,0.63,us,us20005fv3,2016-06-10T23:32:58.040Z,"263km WNW of Ferndale, California",earthquake,12.8,9.1,0.069,28,reviewed,us,us
2016-03-31T04:49:30.700Z,41.1202,-127.175,8.23,2.9,ml,,257,2.38,0.73,us,us20005dld,2016-06-10T23:32:58.040Z,"252km WNW of Ferndale, California",earthquake,13.1,9.2,0.059,38,reviewed,us,us
2016-03-31T04:23:40.340Z,41.1377,-127.1573,10.18,2.8,ml,,224,2.366,0.83,us,us20005dl9,2016-06-10T23:32:58.040Z,"251km WNW of Ferndale, California",earthquake,11.8,8.3,0.06,36,reviewed,us,us
2016-03-30T19:47:45.150Z,40.9986,-127.1611,10,4.6,mb,,175,2.377,1.24,us,us20005dh8,2017-02-10T06:28:36.260Z,"248km WNW of Ferndale, California",earthquake,5,1.9,0.057,92,reviewed,us,us
2016-03-30T14:20:44.440Z,41.1046,-126.7299,10,2.7,ml,,274,2.045,0.93,us,us20005fm6,2016-06-10T23:32:58.040Z,"216km WNW of Ferndale, California",earthquake,11.3,2,0.055,44,reviewed,us,us
2016-03-06T11:50:45.010Z,42.9961667,-126.861,4.852,2.82,ml,19,295,1.844,0.42,uw,uw61113747,2016-07-22T20:03:46.220Z,"off the coast of Oregon",earthquake,2.61,35.75,0.212,5,reviewed,uw,uw
2016-03-02T22:08:41.070Z,40.4618333,-126.4565,9.62,2.82,md,16,324,1.615,0.24,nc,nc72601195,2017-02-10T02:28:44.668Z,"186km W of Ferndale, California",earthquake,4.12,31.61,0.116,10,reviewed,nc,nc
2016-02-20T00:38:16.060Z,41.0601667,-125.9448333,13.44,2.81,md,31,299,1.353,0.16,nc,nc72594475,2017-02-10T00:28:43.896Z,"151km WNW of Bayview, California",earthquake,5.48,6.38,0.168,22,reviewed,nc,nc
2016-02-19T15:18:38.080Z,40.5736667,-125.1766667,7.27,2.62,md,16,322,0.6468,0.14,nc,nc72594215,2017-02-10T00:25:06.697Z,"77km W of Ferndale, California",earthquake,4.09,3.77,0.209,13,reviewed,nc,nc
2016-02-12T05:49:40.980Z,43.2545,-127.0169,10,3.1,ml,,265,2.002,0.67,us,us200050lm,2016-04-26T23:28:17.040Z,"212km W of Bandon, Oregon",earthquake,11.6,2,0.055,44,reviewed,us,us
2016-02-10T08:41:57.570Z,41.0922,-127.2914,8.17,3.4,ml,,179,2.469,0.93,us,us20004z8u,2016-04-19T01:33:28.040Z,"261km WNW of Ferndale, California",earthquake,9.1,5.8,0.049,54,reviewed,us,us
2016-02-01T12:38:20.610Z,40.4118333,-125.3003333,10.77,2.74,md,24,270,0.7369,0.28,nc,nc72587111,2017-02-09T21:39:40.489Z,"89km WSW of Ferndale, California",earthquake,6.56,7.67,0.152,31,reviewed,nc,nc
2016-01-30T03:42:23.980Z,43.4443,-127.2908,10,4.6,mb,,179,2.237,0.68,us,us20004wvh,2016-04-14T22:51:35.040Z,"236km W of Bandon, Oregon",earthquake,7.7,1.9,0.173,10,reviewed,us,us
2016-01-30T00:30:52.570Z,41.0363,-127.3842,10,5,mww,,106,2.542,0.89,us,us20004vq9,2017-02-09T21:26:43.960Z,"268km WNW of Ferndale, California",earthquake,7.2,1.9,,,reviewed,us,us
2016-01-30T00:28:53.270Z,42.4613333,-126.7803333,4.63,3.93,ml,11,310,1.91,4.73,uw,uw61105502,2016-07-22T20:02:29.310Z,"off the coast of Oregon",earthquake,53.16,31.61,0.131,11,reviewed,uw,uw
