time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-06-01T06:56:18.100Z,44.3346,-129.4604,10,4.1,ml,,266,3.999,1.2,us,us20002pbh,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,5.3,2,0.097,14,reviewed,us,us
2015-06-01T06:54:10.800Z,44.1977,-129.8272,10,5.2,mb,,167,4.207,1.46,us,us20002pax,2015-08-08T00:49:39.040Z,"Off the coast of Oregon",earthquake,8.9,1.9,0.093,38,reviewed,us,us
2015-06-01T06:52:41.340Z,44.4584,-129.8114,10,5.8,mww,,63,4.278,0.91,us,us20002kxa,2016-11-10T21:47:48.217Z,"Off the coast of Oregon",earthquake,8,1.8,,,reviewed,us,us
2015-05-22T07:40:46.120Z,43.4784,-127.1432,10,4.1,mb,,177,2.142,0.78,us,us10002bbm,2015-07-29T01:35:32.040Z,"225km W of Bandon, Oregon",earthquake,8.3,1.9,0.078,45,reviewed,us,us
2015-05-17T10:26:47.450Z,43.8672,-127.838,10,3,ml,,250,2.741,0.8,us,us100029yd,2015-07-23T01:04:05.040Z,"289km WNW of Bandon, Oregon",earthquake,7.4,2,0.064,32,reviewed,us,us
2015-05-16T09:11:57.930Z,43.5525,-127.4226,10,3.4,ml,,158,2.357,0.75,us,us100029r3,2015-07-23T01:04:02.040Z,"249km WNW of Bandon, Oregon",earthquake,7.1,1.9,0.064,32,reviewed,us,us
2015-05-08T21:26:20.400Z,43.3381,-126.7187,10,4.4,mb,,177,1.807,0.91,us,us20002dxv,2015-07-17T07:06:00.040Z,"189km W of Bandon, Oregon",earthquake,7.7,1.9,0.056,93,reviewed,us,us
2015-04-23T03:23:32.460Z,43.2297,-126.8732,10,3,ml,,266,1.895,0.81,us,us20002a5w,2015-07-03T00:23:36.040Z,"200km W of Bandon, Oregon",earthquake,3.5,2,0.074,24,reviewed,us,us
2015-04-12T22:45:04.330Z,43.3684,-126.4698,10,4,mb,,227,1.64,0.78,us,us20002601,2015-06-22T23:18:58.040Z,"169km W of Bandon, Oregon",earthquake,4.1,2,0.232,5,reviewed,us,us
2015-04-11T05:44:48.740Z,43.3904,-127.0443,10,4.2,mwr,,182,2.05,1.09,us,us200025te,2015-06-22T23:18:56.040Z,"216km W of Bandon, Oregon",earthquake,7.7,2,0.057,30,reviewed,us,us
2015-04-07T14:54:43.870Z,43.166,-126.3541,10,4.5,mb,,161,2.558,0.93,us,us10001vcb,2016-07-22T19:48:14.150Z,"158km W of Bandon, Oregon",earthquake,5,2,0.091,39,reviewed,us,us
2015-04-04T03:26:08.260Z,44.6186,-129.4721,10,3.9,mb,,286,4.111,0.75,us,us10001tu9,2015-06-16T01:00:26.040Z,"Off the coast of Oregon",earthquake,6.9,2,0.163,10,reviewed,us,us
2015-04-02T19:07:30.110Z,44.0919,-130.4487,10,3.6,ml,,293,4.613,0.89,us,us10001tb6,2015-06-16T01:00:24.040Z,"Off the coast of Oregon",earthquake,14.4,2,0.181,4,reviewed,us,us
2015-04-02T17:53:25.820Z,44.117,-126.9476667,4.891,2.72,md,20,265,2.233,8.59,uw,uw60991891,2016-07-22T19:48:01.020Z,"off the coast of Oregon",earthquake,70.05,31.61,0.085,4,reviewed,uw,uw
2015-04-02T17:53:01.300Z,44.0112,-129.3633,10,4,mb,,255,3.835,0.8,us,us200025mb,2015-06-16T01:00:23.040Z,"Off the coast of Oregon",earthquake,12.1,2,0.366,2,reviewed,us,us
2015-03-23T20:12:55.690Z,43.9106,-127.4355,10,3.2,ml,,262,2.487,0.77,us,us10001pzc,2015-06-09T21:30:03.040Z,"259km WNW of Barview, Oregon",earthquake,9.7,2,0.074,26,reviewed,us,us
2015-03-16T15:28:16.490Z,43.031,-126.6876667,4.181,2.54,md,16,323,2.247,0.76,uw,uw60985001,2016-07-22T19:47:29.430Z,"off the coast of Oregon",earthquake,7.16,31.61,0.059,4,reviewed,uw,uw
2015-03-15T20:45:06.220Z,44.8025,-126.6133333,4.852,2.59,md,6,263,2.12,1.79,uw,uw60984876,2016-07-22T19:47:28.400Z,"off the coast of Oregon",earthquake,73.81,31.61,0.162,2,reviewed,uw,uw
2015-03-13T23:42:13.200Z,43.7637,-128.1371,10,4.1,mb,,196,2.914,0.94,us,us10001m9l,2015-06-04T00:46:19.040Z,"Off the coast of Oregon",earthquake,10.3,2,0.213,6,reviewed,us,us
2015-03-02T03:16:26.220Z,43.3652,-126.6048,10,3,ml,,215,1.733,0.82,us,usc000tuaj,2015-05-19T00:29:32.040Z,"180km W of Bandon, Oregon",earthquake,8.1,2,0.065,33,reviewed,us,us
2015-02-12T14:56:11.030Z,43.1518,-126.7732,10,3,ml,,248,1.81,0.9,us,usb000tnld,2015-05-11T23:20:09.040Z,"191km WNW of Port Orford, Oregon",earthquake,9.1,2,0.064,34,reviewed,us,us
2014-12-20T23:10:18.880Z,44.096,-128.5294,10,4.2,mb,,211,3.78,0.84,us,usc000tcrm,2015-03-06T02:59:06.040Z,"Off the coast of Oregon",earthquake,11.2,2,0.166,10,reviewed,us,us
2014-12-19T23:34:18.460Z,43.3274,-126.6379,10,4.2,mb,,172,1.747,1.41,us,usc000t8lj,2015-03-06T02:59:05.040Z,"182km W of Bandon, Oregon",earthquake,7.3,2,0.141,14,reviewed,us,us
2014-12-19T08:16:22.430Z,43.3895,-126.7741667,4.891,2.71,md,19,314,2.239,1.96,uw,uw60940737,2016-07-22T19:42:39.000Z,"off the coast of Oregon",earthquake,10.91,31.61,0.168,5,reviewed,uw,uw
2014-12-16T02:13:35.220Z,43.9406,-128.9238,10,3.6,ml,,272,4.087,0.44,us,usc000tclh,2015-03-04T21:55:06.040Z,"Off the coast of Oregon",earthquake,12.2,2,0.091,18,reviewed,us,us
2014-12-09T12:31:20.190Z,43.7575,-126.9181667,4.881,2.5,md,23,309,2.246,5.75,uw,uw60942981,2016-07-22T19:42:23.680Z,"off the coast of Oregon",earthquake,47.13,31.61,0.14,3,reviewed,uw,uw
2014-12-08T10:00:26.000Z,42.9391667,-126.7821667,4.852,2.57,md,16,322,2.153,1.02,uw,uw60942606,2016-07-22T19:42:21.440Z,"off the coast of Oregon",earthquake,6.83,31.61,0.075,4,reviewed,uw,uw
2014-11-23T12:50:48.030Z,43.8645,-128.4685,10,4.9,mb,,168,3.173,1.2,us,usb000szac,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,8.2,1.9,0.052,125,reviewed,us,us
2014-11-23T12:32:10.670Z,43.7536,-128.4602,10,3.3,ml,,297,3.137,0.77,us,usc000t42a,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,7.4,2,0.128,10,reviewed,us,us
2014-11-23T11:01:25.120Z,43.8195,-128.5466,10,5.2,mww,,62,3.215,1.02,us,usb000sz9m,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,6.5,1.8,,,reviewed,us,us
2014-11-23T10:51:38.790Z,43.9011,-128.3407,10,3.4,ml,,272,3.096,1.29,us,usc000t42g,2015-02-18T03:30:55.040Z,"Off the coast of Oregon",earthquake,11,2,0.091,18,reviewed,us,us
2014-11-23T03:35:45.500Z,43.8513,-128.2968,10,4.2,mb,,181,3.05,1.14,us,usb000sz6t,2015-02-18T03:30:54.040Z,"Off the coast of Oregon",earthquake,10.2,2,0.098,45,reviewed,us,us
2014-11-23T03:25:20.710Z,43.906,-128.1006,10,3.7,mb,,196,3.975,0.89,us,usc000t42j,2015-02-18T03:30:54.040Z,"Off the coast of Oregon",earthquake,11.9,2,0.503,7,reviewed,us,us
2014-11-18T14:08:11.620Z,42.8993333,-126.9311667,4.852,2.51,md,23,304,2.269,6.58,uw,uw60919367,2016-07-22T19:41:31.610Z,"off the coast of Oregon",earthquake,43.36,31.61,0.035,3,reviewed,uw,uw
2014-11-13T05:12:15.910Z,42.9031667,-126.6886667,3.864,2.59,md,12,307,2.343,1.96,uw,uw60914792,2016-07-22T19:41:12.880Z,"off the coast of Oregon",earthquake,17.3,31.61,0.039,4,reviewed,uw,uw
2014-11-12T20:14:05.970Z,44.0327,-128.9582,10,4.3,mb,,185,3.561,1.02,us,usc000swpr,2015-02-12T01:42:37.040Z,"Off the coast of Oregon",earthquake,8.1,1.7,0.061,78,reviewed,us,us
2014-11-10T17:58:25.390Z,44.1785,-126.606,4.916,2.66,md,20,311,2.377,6.21,uw,uw60921756,2016-07-22T19:41:05.720Z,"off the coast of Oregon",earthquake,92.42,31.61,0.137,2,reviewed,uw,uw
2014-11-09T12:24:13.810Z,44.5339,-129.648,10,4.4,mb,,204,4.195,1.35,us,usc000svu3,2015-01-31T02:50:13.040Z,"Off the coast of Oregon",earthquake,10.2,2,0.269,5,reviewed,us,us
2014-11-03T05:54:11.560Z,44.1116,-129.001,10,4.1,mb,,203,3.614,1.2,us,usc000stl2,2015-01-20T09:03:13.040Z,"Off the coast of Oregon",earthquake,8.7,2,0.123,18,reviewed,us,us
2014-10-23T16:51:25.990Z,43.7291667,-126.911,4.891,2.52,md,19,304,2.246,2.77,uw,uw60908621,2016-07-22T19:40:31.010Z,"off the coast of Oregon",earthquake,27,31.61,0.048,4,reviewed,uw,uw
2014-09-29T02:58:54.030Z,43.558,-127.5114,10,3.3,ml,,213,2.421,1.35,us,usb000sgyc,2014-12-20T00:54:02.040Z,"256km WNW of Bandon, Oregon",earthquake,6.6,1.9,0.06,38,reviewed,us,us
2014-09-26T11:33:32.270Z,43.0643333,-126.957,4.011,2.7,md,17,305,2.447,0.97,uw,uw60887221,2016-07-22T19:38:38.770Z,"off the coast of Oregon",earthquake,8.88,31.61,0.042,4,reviewed,uw,uw
2014-09-11T08:57:26.820Z,43.5318333,-126.7635,4.802,2.52,md,17,319,1.983,0.62,uw,uw60875591,2016-07-22T19:37:45.390Z,"off the coast of Oregon",earthquake,41.05,51.88,0.039,3,reviewed,uw,uw
2014-09-02T06:50:32.340Z,44.2079,-129.1226,10,3,ml,,214,4.186,1.16,us,usc000s8vu,2014-11-29T00:09:25.000Z,"Off the coast of Oregon",earthquake,12,2,0.097,14,reviewed,us,us
2014-09-01T16:46:04.000Z,44.263,-129.536,10,3.6,mb,,,,0.73,us,usb000sjam,2014-11-29T00:09:24.000Z,"Off the coast of Oregon",earthquake,15.1,7.3,0.158,12,reviewed,pgc,us
2014-08-27T06:19:57.250Z,43.5585,-126.8453333,4.891,2.61,md,24,297,2.238,2.1,uw,uw60863751,2016-07-22T19:36:55.160Z,"off the coast of Oregon",earthquake,21.46,31.61,0.042,4,reviewed,uw,uw
2014-08-12T14:22:31.600Z,44.4788333,-126.076,4.86,2.73,md,20,282,2.228,6.19,uw,uw60841462,2016-07-22T19:36:07.910Z,"off the coast of Oregon",earthquake,59.6,31.61,,1,reviewed,uw,uw
2014-07-31T02:25:26.010Z,43.544,-126.867,4.332,2.59,md,37,290,2.056,1.83,uw,uw60830602,2016-07-22T19:35:10.080Z,"off the coast of Oregon",earthquake,10.15,31.61,0.103,5,reviewed,uw,uw
2014-07-28T18:56:25.920Z,43.4978333,-126.8981667,4.852,2.52,md,22,311,2.084,3.11,uw,uw60828727,2016-07-22T19:33:30.360Z,"off the coast of Oregon",earthquake,20.91,31.61,0.074,4,reviewed,uw,uw
2014-07-26T12:50:14.880Z,44.101,-126.2063333,19.558,2.59,md,17,323,2.085,1.02,uw,uw60827702,2016-07-22T19:33:07.040Z,"off the coast of Oregon",earthquake,14.85,31.61,,1,reviewed,uw,uw
2014-07-16T15:30:11.850Z,43.407,-126.905,10,4.6,mwr,,88,2.852,0.81,us,usb000rtdy,2016-07-22T19:32:13.640Z,"205km W of Bandon, Oregon",earthquake,,1.9,0.086,13,reviewed,us,us
2014-07-02T19:30:26.890Z,43.0996,-126.5438,10,4.2,mb,,204,2.51,0.9,us,usc000rpkr,2016-07-22T19:31:24.970Z,"171km WNW of Port Orford, Oregon",earthquake,,2,0.141,14,reviewed,us,us
2014-07-02T15:57:55.680Z,44.4153333,-126.6946667,4.768,2.6,md,24,305,2.229,7.9,uw,uw60811042,2016-07-22T19:31:23.640Z,"off the coast of Oregon",earthquake,87.87,31.61,,1,reviewed,uw,uw
2014-06-20T03:09:06.430Z,44.1823,-128.8233,10,4.1,mb,,104,3.976,0.95,us,usc000rij8,2014-09-19T17:22:50.000Z,"Off the coast of Oregon",earthquake,,1.9,0.092,39,reviewed,us,us
2014-06-19T18:53:37.080Z,44.1724,-129.3879,10,3.8,mb,,264,4.38,1.01,us,usb000rh2u,2014-09-19T17:22:00.000Z,"Off the coast of Oregon",earthquake,,2,0.1,27,reviewed,us,us
2014-06-13T16:05:21.170Z,43.7195,-128.188,10,3.2,ml,,237,3.619,0.97,us,usc000rf4u,2014-09-12T15:47:26.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-05-27T01:15:15.530Z,44.2711667,-126.9425,17.168,2.67,md,20,305,2.452,1.22,uw,uw60784922,2016-07-22T19:29:19.280Z,"off the coast of Oregon",earthquake,55.08,31.61,,1,reviewed,uw,uw
2014-05-27T01:14:54.650Z,43.8143,-128.343,10,3.7,mb,,172,3.704,0.81,us,usb000r4v4,2014-08-23T08:36:50.000Z,"Off the coast of Oregon",earthquake,,1.9,0.127,16,reviewed,us,us
2014-05-26T23:51:49.140Z,44.134,-126.7635,23.725,2.58,md,16,335,2.402,1.77,uw,uw60784837,2016-07-22T19:29:19.040Z,"off the coast of Oregon",earthquake,43.93,31.61,,1,reviewed,uw,uw
2014-05-19T02:19:41.750Z,44.1178,-129.1245,10,3.2,ml,,213,4.2,0.7,us,usc000rbz9,2014-08-09T02:53:49.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-05-12T18:51:00.720Z,43.7071,-128.0971,10,5.1,mb,,159,3.559,0.6,us,usb000qjhw,2015-01-30T13:18:33.139Z,"Off the coast of Oregon",earthquake,,1.9,0.034,290,reviewed,us,us
2014-05-12T16:45:50.850Z,43.7851,-127.7682,10,4.1,mb,,188,3.309,1.38,us,usb000qjbb,2014-08-06T00:55:33.000Z,"281km WNW of Bandon, Oregon",earthquake,,1.9,0.103,26,reviewed,us,us
2014-05-04T13:39:23.310Z,43.1564,-126.6323,10,3.2,ml,,238,2.596,0.47,us,usb000q9gp,2014-07-27T21:51:21.000Z,"180km W of Bandon, Oregon",earthquake,,2,0.059,40,reviewed,us,us
2014-04-25T21:18:30.240Z,43.4108,-127.0632,10,4.7,mb,,163,2.955,0.88,us,usb000pzzj,2015-01-30T11:41:39.976Z,"217km W of Bandon, Oregon",earthquake,,1.9,0.043,164,reviewed,us,us
2014-04-14T21:42:41.010Z,43.3744,-126.9839,10,2.8,ml,,248,2.918,1.41,us,usb000qq5v,2016-07-22T19:27:26.170Z,"211km W of Bandon, Oregon",earthquake,,2,0.069,30,reviewed,us,us
2014-04-14T11:43:30.480Z,44.1575,-130.2895,10,3.3,ml,,218,5.026,0.49,us,usc000pjum,2014-07-01T02:38:08.000Z,"Off the coast of Oregon",earthquake,,2,0.148,6,reviewed,us,us
2014-04-06T09:40:54.650Z,43.09,-126.6384,10,2.9,ml,,235,2.56,1.07,us,usc000p7gl,2016-07-22T19:27:02.040Z,"178km WNW of Port Orford, Oregon",earthquake,,2,0.059,40,reviewed,us,us
2014-03-13T04:52:54.640Z,44.2654,-129.0971,10,3.6,mb,,224,4.161,0.74,us,usc000nnw3,2014-05-16T21:51:38.000Z,"Off the coast of Oregon",earthquake,,2,0.223,5,reviewed,us,us
2014-03-12T05:30:00.260Z,44.9558333,-126.8966667,4.962,2.57,md,21,265,2.252,6.65,uw,uw60717056,2016-07-22T19:25:59.640Z,"off the coast of Oregon",earthquake,47.24,31.61,,1,reviewed,uw,uw
2014-03-12T05:29:28.810Z,44.2169,-129.3943,10,4,mb,,244,3.916,1.14,us,usc000n8m8,2014-05-16T21:51:37.000Z,"Off the coast of Oregon",earthquake,,2,0.211,6,reviewed,us,us
2014-03-12T00:31:44.470Z,44.3113,-129.0809,10,5.1,mb,,119,3.736,0.54,us,usc000n8ii,2015-01-30T02:57:31.379Z,"Off the coast of Oregon",earthquake,,1.8,0.032,321,reviewed,us,us
2014-03-11T21:10:15.720Z,44.292,-129.0967,10,3.2,ml,,263,3.739,1.24,us,usc000nntw,2014-05-15T02:24:30.000Z,"Off the coast of Oregon",earthquake,,2,0.085,20,reviewed,us,us
2014-03-08T18:17:31.820Z,43.5531,-127.2445,10,3.1,ml,,245,2.233,0.89,us,usc000pe8e,2016-07-22T19:25:53.340Z,"234km WNW of Bandon, Oregon",earthquake,,2,0.071,28,reviewed,us,us
2014-03-07T13:35:09.070Z,43.2966,-126.2403,10,3.1,ml,,256,1.459,1.26,us,usc000n4uu,2014-05-15T02:23:29.000Z,"150km W of Bandon, Oregon",earthquake,,2,0.074,26,reviewed,us,us
2014-02-15T04:58:19.760Z,44.4875,-126.7883333,4.768,2.69,md,14,337,2.262,1.46,uw,uw60693372,2016-07-22T19:25:10.130Z,"off the coast of Oregon",earthquake,30.46,31.61,,1,reviewed,uw,uw
2014-02-14T08:20:35.530Z,44.4633333,-126.9705,5.938,2.56,ml,18,309,2.392,3.26,uw,uw60692292,2016-07-22T19:25:08.180Z,"off the coast of Oregon",earthquake,54.59,31.61,,1,reviewed,uw,uw
2014-02-02T12:36:56.160Z,44.4921,-129.6319,10,4,mb,,192,4.169,1.49,us,usc000mfnq,2014-04-08T01:43:23.000Z,"Off the coast of Oregon",earthquake,,1.9,0.098,30,reviewed,us,us
2014-01-26T11:47:53.980Z,43.9305,-128.8721,10,3,ml,,223,3.472,1.2,us,usc000mn0s,2014-03-27T18:15:42.000Z,"Off the coast of Oregon",earthquake,,2,0.091,18,reviewed,us,us
2014-01-16T15:38:21.590Z,43.6843,-126.0135,9.87,3.1,ml,,223,1.47,0.82,us,usb000m276,2016-07-22T19:22:23.960Z,"142km WNW of Barview, Oregon",earthquake,,5.5,0.051,53,reviewed,us,us
2014-01-15T08:31:59.610Z,43.2317,-126.8893,10,2.9,ml,,256,1.906,0.77,us,usb000m1cq,2014-03-22T00:05:14.000Z,"202km W of Bandon, Oregon",earthquake,,2,0.069,30,reviewed,us,us
2014-01-15T04:50:07.990Z,43.095,-126.658,18.589,2.58,md,12,335,2.445,0.67,uw,uw60670902,2016-07-22T19:22:19.720Z,"off the coast of Oregon",earthquake,11.84,31.61,0.002,2,reviewed,uw,uw
2014-01-13T22:35:38.790Z,43.3113,-126.9071,10,3.8,mb,,198,1.935,0.85,us,usb000m0dv,2014-03-15T03:40:15.000Z,"204km W of Bandon, Oregon",earthquake,,1.9,0.294,3,reviewed,us,us
2014-01-12T16:52:19.150Z,43.897,-128.512,16.5,3.7,ml,,198,4.139,0.84,us,usc000mcru,2014-03-15T03:39:18.000Z,"Off the coast of Oregon",earthquake,,6.3,0.128,8,reviewed,us,us
2013-12-31T00:08:45.080Z,42.832,-126.8108333,4.016,2.67,md,11,317,2.633,0.4,uw,uw60663661,2016-07-22T19:21:51.060Z,"off the coast of Oregon",earthquake,5.35,31.61,,2,reviewed,uw,uw
2013-12-17T07:50:59.240Z,43.3346,-127.6439,10,3,ml,,260,2.467,0.67,us,usc000m207,2016-07-22T19:21:10.160Z,"263km W of Bandon, Oregon",earthquake,,2,0.085,,reviewed,us,us
2013-12-14T07:20:17.980Z,43.1261667,-126.7723333,51.581,2.59,md,26,316,2.339,1.27,uw,uw60650907,2016-07-22T19:21:04.230Z,"off the coast of Oregon",earthquake,7.48,31.61,0.044,2,reviewed,uw,uw
2013-12-07T20:12:50.810Z,44.1763333,-126.841,4.891,2.57,md,10,304,2.157,0.96,uw,uw60645422,2016-07-22T19:20:43.270Z,"off the coast of Oregon",earthquake,52.92,31.61,0.08,2,reviewed,uw,uw
2013-12-07T20:12:30.490Z,43.7982,-128.4869,10,4.3,mb,,146,3.167,0.8,us,usb000ldh6,2014-02-15T01:32:12.000Z,"Off the coast of Oregon",earthquake,,1.9,0.09,,reviewed,us,us
2013-12-04T17:24:59.450Z,42.9633333,-126.8351667,4.182,2.58,md,13,304,1.839,0.5,uw,uw60644576,2016-07-22T19:20:24.120Z,"off the coast of Oregon",earthquake,4.23,31.61,0.075,4,reviewed,uw,uw
2013-11-26T09:32:20.950Z,44.463,-130.4664,10,3.4,ml,,196,5.122,1.15,us,usb000l6nq,2014-02-12T01:08:33.000Z,"Off the coast of Oregon",earthquake,,2,0.181,,reviewed,us,us
2013-11-26T08:57:05.420Z,44.4816,-130.1127,10,4.5,mb,,179,4.489,0.94,us,usb000l6nc,2014-02-12T01:08:33.000Z,"Off the coast of Oregon",earthquake,,1.9,0.059,,reviewed,us,us
2013-11-14T03:00:13.750Z,44.0127,-128.835,10,4,mb,,249,3.47,0.55,us,usb000kxjc,2015-01-31T00:06:18.043Z,"Off the coast of Oregon",earthquake,,2,0.13,,reviewed,us,us
2013-11-13T19:09:37.210Z,43.3651,-126.9051,10,4.1,mb,,182,1.945,1.02,us,usb000kwzt,2014-01-31T21:22:19.000Z,"204km W of Bandon, Oregon",earthquake,,2,0.135,,reviewed,us,us
2013-11-06T09:31:05.910Z,44.4969,-129.6559,10,4,mb,,266,4.187,1.1,us,usb000ktdr,2014-01-17T00:29:09.000Z,"Off the coast of Oregon",earthquake,,2,0.079,,reviewed,us,us
2013-11-05T14:16:41.600Z,43.6985,-127.6217,10,3.2,ml,,201,2.538,0.89,us,usb000ksud,2014-01-17T00:29:09.000Z,"268km WNW of Bandon, Oregon",earthquake,,2,0.07,,reviewed,us,us
2013-10-15T21:14:39.680Z,43.9761667,-126.9695,4.891,2.56,md,12,293,2.256,0.96,uw,uw60611307,2016-07-22T19:18:13.590Z,"off the coast of Oregon",earthquake,38.3,31.61,0.09,2,reviewed,uw,uw
2013-10-14T17:55:39.060Z,44.0254,-128.4441,10,3.8,mb,,194,3.58,0.94,us,usb000kivy,2013-12-24T01:43:02.000Z,"Off the coast of Oregon",earthquake,,2,0.359,,reviewed,us,us
2013-10-08T04:15:08.690Z,43.652,-126.5853333,6.929,2.52,md,9,328,2.314,10.07,uw,uw60607057,2016-07-22T19:17:49.460Z,"off the coast of Oregon",earthquake,99,31.61,,1,reviewed,uw,uw
2013-09-23T08:49:29.540Z,43.6961,-127.8289,10,3.5,ml,,249,2.681,0.81,us,usb000jxvc,2016-07-22T19:17:20.580Z,"284km WNW of Bandon, Oregon",earthquake,,2,0.069,,reviewed,us,us
2013-09-15T05:10:14.550Z,43.3856667,-126.9145,4.852,2.54,md,18,316,2.115,1.57,uw,uw60591537,2016-07-22T19:17:01.900Z,"off the coast of Oregon",earthquake,21.74,31.61,0.115,3,reviewed,uw,uw
2013-09-03T08:53:03.070Z,42.8399,-126.7683,10,2.6,ml,,293,1.79,0.51,us,usb000k7mz,2016-07-22T19:16:28.300Z,"186km W of Port Orford, Oregon",earthquake,,2,0.097,,reviewed,us,us
2013-08-10T05:10:17.100Z,43.7417,-127.901,10,4.5,mb,,168,2.744,1.39,us,usb000j06u,2013-10-12T21:32:33.000Z,"291km WNW of Bandon, Oregon",earthquake,,1.9,0.046,,reviewed,us,us
2013-08-07T19:03:12.640Z,43.1538,-126.795,10,3,ml,,253,1.826,1.08,us,usb000j2wz,2013-10-12T21:32:31.000Z,"192km WNW of Port Orford, Oregon",earthquake,,2,0.091,,reviewed,us,us
2013-08-06T18:58:56.010Z,42.9783,-126.199,10.34,2.9,ml,,231,1.373,1.18,us,usb000iwnd,2016-07-22T19:14:36.000Z,"141km W of Port Orford, Oregon",earthquake,,13.1,0.063,,reviewed,us,us
2013-07-20T17:43:43.830Z,43.0913333,-126.7403333,26.602,2.61,md,12,314,2.069,1.48,uw,uw60556537,2016-07-22T19:13:44.460Z,"off the coast of Oregon",earthquake,17.01,31.61,0.006,3,reviewed,uw,uw
2013-07-20T17:20:57.720Z,43.294,-126.431,15.6,4.6,mwr,167,180,,1.25,us,usb000iiju,2016-07-22T19:13:44.190Z,"163km W of Bandon, Oregon",earthquake,,6.2,,,reviewed,us,us
2013-07-20T03:48:30.260Z,43.5836667,-126.6173333,2.001,2.51,md,21,311,2.071,3.13,uw,uw60556467,2016-07-22T19:13:43.490Z,"off the coast of Oregon",earthquake,28.26,31.61,0.074,4,reviewed,uw,uw
2013-07-02T01:16:10.350Z,43.33,-126.888,10.2,3.9,mb,63,185,,1.04,us,usp000k1mw,2014-11-07T01:51:11.344Z,"off the coast of Oregon",earthquake,,1.9,,21,reviewed,us,us
2013-06-27T00:03:21.870Z,43.536,-127.489,10.1,3.1,ml,29,185,,0.89,us,us2013rycm,2014-11-07T01:51:07.661Z,"254km WNW of Bandon, Oregon",earthquake,,2,,,reviewed,us,us
2013-06-25T23:32:40.840Z,43.24,-126.969,10,3.8,mb,29,205,,0.46,us,usp000k1fx,2014-11-07T01:51:07.521Z,"off the coast of Oregon",earthquake,,3.3,,2,reviewed,us,us
2013-06-23T19:13:39.680Z,43.0456667,-126.9486667,4.182,2.63,md,22,309,1.927,0.96,uw,uw60544851,2016-07-22T19:11:54.850Z,"off the coast of Oregon",earthquake,10.55,31.61,0.06,4,reviewed,uw,uw
2013-06-19T22:24:11.220Z,43.7011667,-126.7506667,4.392,2.61,md,21,306,2.321,1.21,uw,uw60543742,2016-07-22T19:11:43.860Z,"off the coast of Oregon",earthquake,58.8,31.61,,1,reviewed,uw,uw
2013-06-09T09:07:17.280Z,44.5618333,-126.7968333,4.768,2.64,md,22,267,2.24,6.99,uw,uw60537871,2016-07-22T19:11:26.640Z,"off the coast of Oregon",earthquake,47.52,31.61,0.045,2,reviewed,uw,uw
2013-06-09T09:06:53.660Z,44.159,-128.686,10,3.9,mb,43,208,,1.35,us,usc000hjpp,2014-11-07T01:51:03.192Z,"Off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2013-06-05T22:09:57.880Z,43.226,-126.639,10,2.8,ml,14,269,,0.81,us,usc000hgl4,2016-07-22T19:11:19.430Z,"181km W of Bandon, Oregon",earthquake,,3.4,,,reviewed,us,us
2013-06-05T11:13:58.560Z,44.304,-128.688,10,2.9,ml,44,197,,1.05,us,usp000k13x,2014-11-07T01:51:01.145Z,"off the coast of Oregon",earthquake,,3.2,,,reviewed,us,us
2013-05-25T11:50:56.420Z,44.466,-129.617,10,4.1,mb,127,190,,0.49,us,usb000h60s,2014-11-07T01:50:54.211Z,"Off the coast of Oregon",earthquake,,,,59,reviewed,us,us
2013-05-25T05:51:00.420Z,44.505,-129.632,10.9,4,mb,73,100,,1.08,us,usb000h5xr,2014-11-07T01:50:54.139Z,"Off the coast of Oregon",earthquake,,4.9,,51,reviewed,us,us
2013-05-21T20:28:57.350Z,44.7263333,-126.8906667,4.768,2.51,md,32,246,2.252,4.51,uw,uw60532332,2016-07-22T19:10:52.920Z,"off the coast of Oregon",earthquake,34.27,31.61,0.132,4,reviewed,uw,uw
2013-05-21T20:28:30.840Z,44.074,-128.928,12.2,3.9,mb,110,200,,1.26,us,usb000h19f,2014-11-07T01:50:52.956Z,"Off the coast of Oregon",earthquake,,9.3,,31,reviewed,us,us
2013-05-08T19:36:51.200Z,43.293,-127.31,10,2.7,md,10,297,,0.89,us,usp000k0mk,2014-11-07T01:50:45.708Z,"off the coast of Oregon",earthquake,,6.8,,,reviewed,us,sea
2013-05-06T13:18:08.500Z,43.048,-126.372,5,3.3,ml,49,202.9,,0.69,us,usc000gp6s,2016-07-22T19:10:21.980Z,"156km WNW of Port Orford, Oregon",earthquake,,,,,reviewed,us,sea
2013-05-05T10:14:21.570Z,43.5468333,-126.8368333,4.891,2.58,md,21,302,2.235,1.55,uw,uw60525371,2016-07-22T19:10:19.350Z,"72km WNW of Lincoln City, Oregon",earthquake,10.86,31.61,0.087,4,reviewed,uw,uw
